,Locality,Price,Number of bedrooms,Livable surface,Number of bathrooms,Balcony,Furnished,Surface of living-room,Elevator,Terrace,Surface terrace,Garden,Surface garden,Kitchen equipment_Fully equipped,Kitchen equipment_Not equipped,State of the property_New,State of the property_To be renovated,Type of property_house,Subtype of property_apartment,Subtype of property_villa
8079,3,159000,3.0,150.0,1,0,0,21.0,0,0,0.0,0,477.4585133986904,0,0,0,0,1,0,0
8080,3,135000,2.0,115.0,1,0,0,21.0,0,0,0.0,1,70.0,0,0,0,0,1,0,0
8081,3,75000,2.0,60.0,1,0,0,21.0,0,0,0.0,0,190.98340535947617,0,0,0,0,0,1,0
8082,3,65000,1.0,45.0,1,0,0,17.0,1,0,0.0,0,143.2375540196071,0,1,0,0,0,1,0
8083,3,125000,2.0,220.0,1,0,0,64.4370738918017,0,0,0.0,0,700.2724863180792,0,0,0,1,1,0,0
8084,3,159000,5.0,188.0,2,0,0,55.06440859844873,0,0,0.0,0,598.4146701263586,0,0,0,0,0,0,0
8085,3,449000,6.0,230.0,1,0,0,67.0,0,1,50.0,0,732.1030538779919,0,0,0,0,1,0,1
8086,3,499000,4.0,330.0,1,0,0,96.65561083770255,0,0,0.0,0,1050.4087294771189,0,0,0,0,1,0,1
8087,3,219500,2.0,80.0,1,0,0,35.0,0,0,0.0,0,254.64454047930155,1,0,1,0,0,0,0
8088,3,202500,2.0,91.0,1,0,0,35.0,0,0,0.0,0,289.6581647952055,1,0,1,0,0,0,0
8089,3,219500,2.0,80.0,1,0,0,35.0,0,0,0.0,0,254.64454047930155,1,0,0,0,1,0,0
8090,3,56000,2.0,85.0,1,0,0,16.0,0,0,0.0,0,270.5598242592579,1,0,0,1,1,0,0
8091,3,78000,1.0,134.0,1,0,0,39.24803591591559,0,0,0.0,0,426.5296053028301,0,0,0,0,1,0,0
8092,3,165000,2.0,92.0,1,0,0,26.946412718389805,0,0,0.0,0,292.8412215511968,0,0,0,0,1,0,0
8093,3,149999,2.0,123.0,1,0,0,18.0,0,1,21.0,1,105.0,0,0,0,0,1,0,0
8094,3,140000,3.0,175.0,1,0,0,19.0,0,1,12.0,0,557.0349322984721,0,0,0,0,1,0,0
8095,3,95000,2.0,122.0,1,0,0,26.0,0,0,0.0,0,388.3329242309349,1,0,0,0,1,0,0
8096,3,165000,3.0,155.0,1,0,0,34.0,0,1,22.0,1,200.0,0,0,0,0,1,0,0
8097,3,149000,2.0,107.0,1,0,0,31.33984957464901,0,0,0.0,0,340.5870728910658,0,0,0,0,1,0,0
8098,3,149999,3.0,139.0,1,0,0,22.0,0,1,40.0,0,442.4448890827864,0,0,0,0,1,0,0
8099,3,130000,3.0,86.0,1,0,0,25.18903797588612,0,1,13.0,0,273.7428810152492,0,0,0,1,1,0,0
8100,3,90000,2.0,100.0,1,0,0,20.0,0,0,0.0,0,318.3056755991269,0,0,1,0,1,0,0
8101,3,99999,2.0,110.0,1,0,0,16.0,0,1,11.0,1,66.0,0,0,0,1,1,0,0
8102,3,200000,3.0,145.0,2,0,0,36.0,0,1,35.0,1,170.0,0,0,0,0,1,0,0
8103,3,149999,3.0,124.0,1,0,0,17.0,0,1,8.0,1,129.0,0,0,0,0,1,0,0
8104,3,88000,2.0,115.0,1,0,0,45.0,0,0,0.0,1,100.0,1,0,0,1,1,0,0
8105,3,49900,2.0,50.0,1,0,0,20.0,0,0,0.0,1,5.0,1,0,0,1,1,0,0
8106,3,65000,2.0,83.0,1,0,0,15.0,0,0,0.0,1,1.0,0,0,0,0,1,0,0
8107,3,99000,2.0,139.0,1,0,0,40.71251486800199,0,0,0.0,1,89.0,0,0,0,1,1,0,0
8108,3,49000,2.0,40.0,1,0,0,20.0,0,0,0.0,0,127.32227023965078,1,0,0,1,1,0,0
8109,3,49000,2.0,65.0,1,0,0,19.03822637712323,0,0,0.0,0,206.8986891394325,0,0,0,1,1,0,0
8110,3,115000,2.0,107.0,1,0,0,31.33984957464901,0,0,0.0,0,340.5870728910658,0,0,0,0,1,0,0
8111,3,179000,3.0,182.0,1,0,0,19.0,0,1,70.0,1,150.0,0,0,0,0,1,0,0
8112,3,149999,3.0,183.0,1,0,0,16.0,0,1,10.0,0,582.4993863464023,0,0,0,0,1,0,0
8113,3,95000,2.0,110.0,1,0,0,28.0,0,0,0.0,0,350.1362431590396,0,0,0,0,1,0,0
8114,3,149000,3.0,110.0,1,0,0,32.21853694590085,0,0,0.0,0,350.1362431590396,0,0,0,0,0,1,0
8115,3,139900,4.0,143.0,1,0,0,46.0,0,1,30.0,0,455.1771161067515,0,0,0,0,0,1,0
8116,3,135000,2.0,107.0,1,0,0,34.0,0,1,14.0,0,340.5870728910658,0,0,0,0,0,1,0
8117,3,99900,1.0,50.0,1,1,0,25.0,1,0,0.0,0,159.15283779956346,1,0,0,0,0,1,0
8118,3,99000,3.0,92.0,1,0,0,26.946412718389805,1,0,0.0,0,292.8412215511968,0,0,0,0,0,1,0
8119,3,90000,2.0,70.0,1,1,0,20.50270532920964,1,0,0.0,0,222.81397291938885,0,0,0,1,0,1,0
8120,3,286000,3.0,181.0,1,0,0,39.0,0,0,0.0,0,576.1332728344197,0,0,0,0,1,0,0
8121,3,125000,3.0,128.0,1,0,0,37.0,0,0,0.0,1,460.0,0,0,0,1,1,0,0
8122,3,145000,2.0,117.0,1,0,0,24.0,0,0,0.0,0,372.4176404509785,0,0,0,0,1,0,0
8123,3,215000,2.0,134.0,1,0,1,23.0,0,0,0.0,0,426.5296053028301,0,0,0,0,1,0,0
8124,3,235000,5.0,223.0,2,0,0,65.31576126305355,0,0,0.0,0,709.821656586053,0,0,0,0,1,0,0
8125,3,139000,2.0,104.0,1,0,0,36.0,0,1,11.0,0,331.037902623092,0,0,0,0,1,0,0
8126,3,169000,4.0,121.0,1,0,0,23.0,0,0,0.0,0,385.1498674749436,0,0,0,0,1,0,0
8127,3,110000,1.0,93.0,1,0,0,12.0,0,0,0.0,0,296.024278307188,0,1,0,0,0,1,0
8128,3,110000,2.0,85.0,1,0,0,24.89614218546884,0,0,0.0,0,270.5598242592579,0,0,0,0,0,1,0
8129,3,250000,5.0,177.0,1,0,0,51.84255490385864,0,0,0.0,0,563.4010458104547,0,0,0,0,1,0,0
8130,3,149000,2.0,132.0,1,0,0,38.66224433508102,0,0,0.0,0,420.1634917908476,0,0,0,1,1,0,0
8131,3,159000,2.0,100.0,1,0,0,34.0,0,0,0.0,0,318.3056755991269,0,0,0,0,0,0,0
8132,3,199000,4.0,160.0,2,0,0,46.86332646676488,0,0,0.0,1,150.0,0,0,0,0,1,0,0
8133,3,100000,3.0,124.0,1,0,0,36.31907801174278,0,0,0.0,0,394.69903774291737,0,0,0,0,1,0,0
8134,3,140000,2.0,140.0,1,0,0,41.00541065841927,0,1,11.0,0,445.6279458387777,0,0,0,0,1,0,0
8135,3,139999,5.0,181.0,2,0,0,16.0,0,1,16.0,1,11.0,0,0,0,0,1,0,0
8136,3,176000,2.0,117.0,1,0,0,22.0,0,0,0.0,0,372.4176404509785,1,0,0,0,1,0,0
8137,3,149000,2.0,132.0,1,0,0,38.66224433508102,0,0,0.0,0,420.1634917908476,0,0,0,1,1,0,0
8138,3,200000,3.0,161.0,1,0,0,32.0,0,0,0.0,0,512.4721377145944,0,0,0,0,1,0,0
8139,3,150000,4.0,140.0,1,0,0,18.0,0,0,0.0,0,445.6279458387777,0,0,0,0,1,0,0
8140,3,79000,2.0,80.0,1,0,0,15.0,0,0,0.0,0,254.64454047930155,0,0,0,1,1,0,0
8141,3,159000,3.0,97.0,1,0,0,15.0,0,0,0.0,0,308.7565053311531,0,0,0,0,1,0,0
8142,3,199000,3.0,105.0,1,0,0,25.0,0,0,0.0,0,334.2209593790833,0,0,0,0,1,0,0
8143,3,289000,3.0,180.0,1,0,0,52.72124227511048,0,0,0.0,0,572.9502160784284,0,0,0,0,1,0,0
8144,3,139900,3.0,120.0,1,0,0,40.0,0,1,10.0,1,50.0,1,0,0,0,1,0,0
8145,3,189000,4.0,154.0,1,0,0,20.0,0,1,25.0,1,160.0,1,0,0,0,1,0,0
8146,3,110000,2.0,107.0,1,0,0,22.0,0,1,50.0,0,340.5870728910658,0,0,0,0,1,0,0
8147,3,175000,3.0,115.0,1,0,0,17.0,0,1,45.0,0,366.051526938996,0,0,0,0,1,0,0
8148,3,139999,2.0,161.0,1,0,0,19.0,0,1,27.0,1,174.0,0,0,0,0,1,0,0
8149,3,169000,3.0,115.0,1,0,0,16.0,0,1,25.0,1,300.0,0,0,0,0,1,0,0
8150,3,175000,4.0,143.0,1,0,0,36.0,0,1,16.0,1,89.0,1,0,0,1,1,0,0
8151,3,150000,3.0,200.0,1,0,0,40.0,0,1,20.0,1,180.0,0,0,0,1,1,0,0
8152,3,75000,2.0,85.0,1,0,0,24.89614218546884,1,0,0.0,0,270.5598242592579,0,1,0,1,0,1,0
8153,3,149000,2.0,132.0,1,0,0,38.66224433508102,0,0,0.0,0,420.1634917908476,0,0,0,1,0,1,0
8154,3,105000,2.0,80.0,1,0,0,23.43166323338244,1,1,1.0,0,254.64454047930155,0,0,0,0,0,1,0
8155,3,145000,2.0,80.0,1,0,0,23.43166323338244,0,0,0.0,0,254.64454047930155,0,0,0,0,0,1,0
8156,3,170000,2.0,100.0,1,0,0,29.289579041728047,1,0,0.0,0,318.3056755991269,0,0,1,0,0,1,0
8157,3,172500,3.0,162.0,1,0,0,47.44911804759944,0,0,0.0,0,515.6551944705856,0,0,0,0,1,0,0
8158,3,175000,4.0,123.0,1,0,0,36.0,0,0,0.0,0,391.5159809869261,0,0,0,0,0,1,0
8159,3,350000,4.0,164.0,1,0,0,31.0,0,1,12.0,1,604.0,0,0,0,0,1,0,1
8160,3,195000,2.0,120.0,1,0,0,35.147494850073656,0,1,30.0,1,300.0,1,0,0,1,1,0,0
8161,3,320000,2.0,111.0,1,0,0,29.0,0,1,18.0,1,340.0,0,0,0,0,1,0,0
8162,3,115000,3.0,110.0,1,0,0,17.0,0,0,0.0,0,350.1362431590396,0,0,0,0,1,0,0
8163,3,219000,3.0,158.0,1,0,0,30.0,0,0,0.0,0,502.9229674466205,0,0,1,0,1,0,0
8164,3,320000,3.0,144.0,1,0,0,42.17699382008839,0,1,32.0,1,295.0,0,0,0,0,1,0,1
8165,3,65000,2.0,133.0,1,0,0,38.9551401254983,0,0,0.0,0,423.3465485468388,0,0,0,0,1,0,0
8166,3,125000,2.0,90.0,1,0,0,18.0,0,1,11.0,1,174.0,0,1,0,0,1,0,0
8167,3,199000,2.0,89.0,1,0,0,26.06772534713796,1,1,85.0,0,283.292051283223,0,0,1,0,0,0,0
8168,3,175000,2.0,91.0,1,0,0,26.65351692797252,1,0,0.0,0,289.6581647952055,0,0,1,0,0,1,0
8169,3,195000,2.0,107.0,1,0,0,31.33984957464901,0,0,0.0,0,340.5870728910658,0,0,1,0,0,1,0
8170,3,162500,2.0,65.0,1,0,0,19.03822637712323,1,0,0.0,0,206.8986891394325,0,0,1,0,0,1,0
8171,3,148000,3.0,135.0,1,0,0,25.0,0,1,15.0,1,300.0,0,0,0,0,1,0,0
8172,3,139000,2.0,73.0,1,0,0,21.381392700461475,0,0,0.0,0,232.36314318736265,0,0,0,0,0,0,0
8173,3,199000,2.0,300.0,2,0,0,37.0,0,0,0.0,0,954.9170267973808,0,1,0,0,0,1,0
8174,3,183080,2.0,86.0,1,0,0,23.0,1,1,55.0,0,273.7428810152492,0,0,1,0,0,1,0
8175,3,179000,3.0,100.0,2,0,0,29.289579041728047,0,0,0.0,0,318.3056755991269,0,0,0,0,1,0,0
8176,3,243342,2.0,129.0,2,0,0,32.0,1,1,65.0,0,410.61432152287375,0,0,1,0,0,0,0
8177,3,256878,2.0,137.0,2,0,0,29.0,1,1,55.0,0,436.0787755708039,0,0,1,0,0,0,0
8178,3,243333,2.0,122.0,2,0,0,30.0,1,1,6.0,0,388.3329242309349,0,0,1,0,0,0,0
8179,3,140000,2.0,76.0,1,0,0,22.260080071713315,0,0,0.0,0,241.9123134553365,0,0,1,0,0,0,0
8180,3,163653,1.0,72.0,1,0,0,26.0,1,1,64.0,0,229.1800864313714,0,0,1,0,0,0,0
8181,3,135000,2.0,124.0,1,0,0,36.31907801174278,0,0,0.0,0,394.69903774291737,0,0,0,0,1,0,0
8182,3,149900,3.0,90.0,1,0,0,28.0,0,1,20.0,1,131.0,0,0,1,0,1,0,0
8183,3,99000,5.0,210.0,1,0,0,61.5081159876289,0,0,0.0,0,668.4419187581666,0,0,0,1,1,0,0
8184,3,149999,3.0,162.0,1,0,0,13.0,0,1,15.0,1,370.0,0,0,0,0,1,0,0
8185,3,90000,2.0,196.0,1,0,0,57.407574921786974,0,0,0.0,0,623.8791241742888,0,0,0,0,1,0,0
8186,3,145000,2.0,100.0,1,0,0,29.289579041728047,0,0,0.0,0,318.3056755991269,0,0,0,0,1,0,0
8187,3,70000,4.0,160.0,2,0,0,35.0,0,0,0.0,0,509.2890809586031,0,0,0,0,1,0,0
8188,3,75000,3.0,100.0,2,0,0,25.0,0,0,0.0,0,318.3056755991269,0,0,0,0,1,0,0
8189,3,140000,2.0,76.0,1,0,0,22.260080071713315,0,0,0.0,0,241.9123134553365,0,0,1,0,0,1,0
8190,3,140000,2.0,76.0,1,0,0,22.260080071713315,0,0,0.0,0,241.9123134553365,0,0,1,0,0,1,0
8191,3,240000,3.0,155.0,1,0,0,45.39884751467847,1,0,0.0,0,493.3737971786467,0,0,0,0,0,1,0
8192,3,187657,2.0,86.0,1,0,0,23.0,1,1,55.0,0,273.7428810152492,0,0,1,0,0,1,0
8193,3,196180,2.0,92.0,1,0,0,30.0,1,1,6.0,0,292.8412215511968,0,0,1,0,0,1,0
8194,3,199000,2.0,89.0,1,0,0,26.06772534713796,1,1,85.0,0,283.292051283223,0,0,1,0,0,0,0
8195,3,175000,2.0,91.0,1,0,0,26.65351692797252,1,0,0.0,0,289.6581647952055,0,0,1,0,0,1,0
8196,3,165000,2.0,66.0,1,0,0,19.33112216754051,1,0,0.0,0,210.08174589542372,0,0,1,0,0,1,0
8197,3,197500,2.0,107.0,1,0,0,31.33984957464901,1,0,0.0,0,340.5870728910658,0,0,1,0,0,1,0
8198,3,179900,2.0,91.0,1,0,0,26.65351692797252,1,0,0.0,0,289.6581647952055,0,0,1,0,0,1,0
8199,3,162500,2.0,65.0,1,0,0,19.03822637712323,1,0,0.0,0,206.8986891394325,0,0,1,0,0,1,0
8200,3,195000,2.0,107.0,1,0,0,31.33984957464901,0,0,0.0,0,340.5870728910658,0,0,1,0,0,1,0
8201,3,179900,2.0,91.0,1,0,0,26.65351692797252,1,0,0.0,0,289.6581647952055,0,0,1,0,0,1,0
8202,3,162500,2.0,65.0,1,0,0,19.03822637712323,1,0,0.0,0,206.8986891394325,0,0,1,0,0,1,0
8203,3,192500,2.0,107.0,1,0,0,31.33984957464901,0,0,0.0,0,340.5870728910658,0,0,1,0,0,1,0
8204,3,176000,2.0,75.0,1,0,0,28.0,0,0,0.0,0,238.7292566993452,0,0,0,0,1,0,0
8205,3,119000,2.0,120.0,1,0,0,35.147494850073656,0,1,25.0,1,200.0,0,0,0,0,1,0,0
8206,3,85000,3.0,114.0,1,0,0,19.0,0,0,0.0,0,362.8684701830047,0,0,0,1,1,0,0
8207,3,250000,4.0,156.0,1,0,0,30.0,0,1,15.0,1,170.0,0,0,0,0,1,0,0
8208,3,299999,8.0,219.0,1,0,0,27.0,0,0,0.0,1,1200.0,0,1,0,1,1,0,0
8209,3,134999,2.0,103.0,1,0,0,31.0,0,0,0.0,0,327.8548458671007,0,0,0,0,0,0,0
8210,3,140000,2.0,60.0,1,0,0,17.573747425036828,0,1,25.0,0,190.98340535947617,0,0,0,0,0,0,0
8211,3,222285,2.0,86.0,1,0,0,23.0,1,1,40.0,0,273.7428810152492,0,0,1,0,0,0,0
8212,3,160000,3.0,150.0,1,0,0,35.0,0,1,25.0,1,400.0,1,0,0,0,1,0,0
8213,3,59900,1.0,51.0,1,0,0,15.0,0,0,0.0,1,179.0,0,1,0,1,1,0,0
8214,3,119999,2.0,107.0,1,0,0,16.0,0,1,34.0,1,178.0,0,0,0,0,1,0,0
8215,3,145000,3.0,159.0,1,0,0,30.0,0,0,0.0,0,506.1060242026118,0,0,0,0,1,0,0
8216,3,198000,3.0,200.0,1,0,0,38.0,0,1,20.0,1,300.0,0,0,0,0,1,0,0
8217,3,340000,4.0,260.0,1,0,0,30.0,0,1,28.0,1,250.0,0,0,0,0,1,0,0
8218,3,449000,8.0,300.0,1,0,0,60.0,0,1,50.0,1,350.0,1,0,0,0,1,0,1
8219,3,179999,3.0,170.0,1,0,0,22.0,0,1,8.0,1,370.0,0,0,0,0,1,0,0
8220,3,140000,2.0,80.0,1,0,0,30.0,0,0,0.0,0,254.64454047930155,0,0,0,0,0,1,0
8221,3,249000,2.0,219.0,2,0,0,46.0,0,1,25.0,1,800.0,0,0,0,0,1,0,0
8222,3,138000,4.0,146.0,1,0,0,30.0,0,1,10.0,1,180.0,0,0,0,0,1,0,0
8223,3,189000,3.0,223.0,1,0,0,13.0,0,0,0.0,0,709.821656586053,0,0,0,0,1,0,0
8224,3,150000,2.0,120.0,1,0,0,35.147494850073656,0,0,0.0,0,381.96681071895233,0,0,0,0,1,0,0
8225,3,349900,5.0,266.0,1,0,0,20.0,0,1,20.0,1,1040.0,0,0,0,0,1,0,0
8226,3,135000,3.0,95.0,2,0,0,19.0,0,1,40.0,1,120.0,0,1,0,0,1,0,0
8227,3,110000,1.0,80.0,1,0,0,22.0,0,0,0.0,1,300.0,0,0,0,1,1,0,0
8228,3,129000,2.0,135.0,1,0,0,39.54093170633286,0,0,0.0,0,429.71266205882137,0,1,0,0,0,1,0
8229,3,210000,3.0,150.0,1,0,0,18.0,0,0,0.0,0,477.4585133986904,0,0,0,0,1,0,0
8230,3,249000,3.0,130.0,1,0,0,34.0,0,0,0.0,0,413.797378278865,0,0,0,0,1,0,1
8231,3,249000,3.0,210.0,1,0,0,31.0,0,0,0.0,0,668.4419187581666,0,0,0,0,1,0,1
8232,3,280000,3.0,116.0,1,0,0,33.97591168840454,0,0,0.0,0,369.2345836949872,0,0,0,0,1,0,1
8233,3,220000,3.0,177.0,1,0,0,35.0,0,1,25.0,0,563.4010458104547,0,0,0,0,1,0,1
8234,3,150000,3.0,170.0,2,0,0,33.0,0,0,0.0,1,289.0,0,0,0,1,1,0,0
8235,3,239000,4.0,160.0,1,0,0,46.86332646676488,0,0,0.0,0,509.2890809586031,0,0,0,0,1,0,0
8236,3,205000,2.0,125.0,1,0,0,36.61197380216006,0,0,0.0,0,397.8820944989087,0,0,0,0,1,0,0
8237,3,119000,2.0,200.0,2,0,0,16.0,0,0,0.0,0,636.6113511982538,0,1,0,1,1,0,0
8238,3,350000,4.0,215.0,2,0,0,27.0,0,1,52.0,1,103.0,0,0,0,0,1,0,0
8239,3,179000,2.0,150.0,1,0,0,18.0,0,1,20.0,1,450.0,0,0,0,0,1,0,0
8240,3,139000,2.0,103.0,1,0,0,15.0,0,1,13.0,1,287.0,0,0,0,0,1,0,0
8241,3,75000,3.0,131.0,1,0,0,28.0,0,0,0.0,0,416.9804350348562,0,0,0,1,1,0,0
8242,3,160000,2.0,90.0,1,0,0,16.0,0,0,0.0,0,286.4751080392142,0,0,0,0,1,0,0
8243,3,240000,3.0,146.0,1,0,0,42.76278540092295,0,1,52.0,1,7200.0,0,0,0,0,1,0,0
8244,3,149900,3.0,125.0,1,0,0,15.0,0,0,0.0,0,397.8820944989087,0,0,0,0,1,0,0
8245,3,300000,3.0,210.0,1,0,0,40.0,0,0,0.0,0,668.4419187581666,0,0,0,0,1,0,0
8246,3,249900,3.0,140.0,1,0,0,36.0,0,1,40.0,1,250.0,0,0,0,0,1,0,0
8247,3,126000,2.0,103.0,1,0,0,19.0,0,0,0.0,1,73.0,0,0,0,1,1,0,0
8248,3,189000,3.0,116.0,1,0,0,27.0,0,1,65.0,0,369.2345836949872,0,0,0,0,1,0,0
8249,3,95000,3.0,124.0,1,0,0,36.31907801174278,0,0,0.0,0,394.69903774291737,0,0,0,1,1,0,0
8250,3,105000,3.0,131.0,1,0,0,38.369348544663744,0,0,0.0,0,416.9804350348562,0,0,1,0,1,0,0
8251,3,124000,2.0,105.0,1,0,0,10.0,0,0,0.0,1,366.0,0,0,0,0,1,0,0
8252,3,299999,4.0,172.0,1,0,0,22.0,0,1,25.0,1,1043.0,0,0,0,0,1,0,0
8253,3,160000,2.0,85.0,1,0,0,43.0,1,0,0.0,0,270.5598242592579,0,0,0,0,0,1,0
8254,3,149000,3.0,107.0,1,0,0,31.0,1,1,3.0,0,340.5870728910658,0,0,0,0,0,1,0
8255,3,115000,2.0,120.0,1,0,0,35.147494850073656,0,0,0.0,0,381.96681071895233,0,0,0,0,0,1,0
8256,3,120000,2.0,110.0,1,0,0,36.0,0,0,0.0,0,350.1362431590396,0,0,0,0,0,1,0
8257,3,149999,3.0,110.0,1,0,0,28.0,0,0,0.0,0,350.1362431590396,0,0,0,0,0,1,0
8258,3,140000,2.0,119.0,1,0,0,21.0,0,1,15.0,1,800.0,0,0,0,0,1,0,0
8259,3,175000,3.0,163.0,1,0,0,19.0,0,0,0.0,0,518.8382512265769,0,0,0,0,1,0,0
8260,3,168000,2.0,117.0,1,0,0,34.26880747882181,0,0,0.0,0,372.4176404509785,0,0,0,0,1,0,0
8261,3,199000,3.0,175.0,1,0,0,40.0,0,1,50.0,1,150.0,0,0,0,0,1,0,0
8262,3,250000,3.0,165.0,1,0,0,48.32780541885128,0,1,65.0,1,400.0,0,0,1,0,1,0,0
8263,3,199000,2.0,89.0,1,0,0,26.06772534713796,1,1,85.0,0,283.292051283223,0,0,1,0,0,0,0
8264,3,165000,2.0,66.0,1,0,0,19.33112216754051,1,0,0.0,0,210.08174589542372,0,0,1,0,0,1,0
8265,3,179900,2.0,91.0,1,0,0,26.65351692797252,1,0,0.0,0,289.6581647952055,0,0,1,0,0,1,0
8266,3,192500,2.0,107.0,1,0,0,31.33984957464901,0,0,0.0,0,340.5870728910658,0,0,1,0,0,1,0
8267,3,200000,3.0,130.0,1,0,0,37.0,0,0,0.0,1,210.0,0,1,0,0,1,0,1
8268,3,160000,4.0,125.0,1,0,0,14.0,0,1,40.0,1,950.0,0,0,0,0,1,0,0
8269,3,240000,3.0,186.0,1,0,0,54.47861701761417,0,0,0.0,0,592.048556614376,0,0,0,0,1,0,1
8270,3,119999,3.0,166.0,1,0,0,48.62070120926856,0,1,14.0,1,70.0,0,0,0,0,1,0,0
8271,3,219900,3.0,200.0,2,0,0,18.0,0,1,21.0,1,430.0,0,0,0,0,1,0,0
8272,3,119000,3.0,172.0,1,0,0,54.0,0,1,40.0,0,547.4857620304983,0,0,0,1,1,0,0
8273,3,73000,2.0,110.0,1,0,0,35.0,0,0,0.0,0,350.1362431590396,0,0,0,0,1,0,0
8274,3,90000,3.0,158.0,1,0,0,38.0,0,0,0.0,0,502.9229674466205,1,0,0,1,1,0,0
8275,3,179000,4.0,209.0,1,0,0,19.0,0,0,0.0,0,665.2588620021753,0,0,0,0,1,0,0
8276,3,99000,3.0,146.0,1,0,0,26.0,0,0,0.0,0,464.7262863747253,0,1,0,0,1,0,0
8277,3,325000,4.0,195.0,2,0,0,32.0,0,0,0.0,0,620.6960674182975,0,0,0,0,1,0,1
8278,3,259900,3.0,140.0,1,0,0,34.0,0,0,0.0,0,445.6279458387777,0,0,0,0,1,0,1
8279,3,399000,2.0,255.0,1,0,0,55.0,0,0,0.0,0,811.6794727777736,0,0,0,0,1,0,1
8280,3,189000,3.0,223.0,1,0,0,13.0,0,0,0.0,0,709.821656586053,0,0,0,0,1,0,0
8281,3,129999,2.0,121.0,1,0,0,35.0,0,0,0.0,0,385.1498674749436,0,1,0,0,1,0,0
8282,3,249000,3.0,247.0,1,0,0,22.0,0,0,0.0,0,786.2150187298435,0,0,0,0,1,0,0
8283,3,175000,4.0,253.0,1,0,0,35.0,0,0,0.0,0,805.3133592657911,0,1,0,0,1,0,0
8284,3,90000,2.0,103.0,1,0,0,30.16826641297989,0,0,0.0,0,327.8548458671007,0,0,0,0,0,1,0
8285,3,159000,3.0,170.0,1,0,0,42.0,0,1,20.0,1,50.0,0,0,0,0,1,0,0
8286,3,249000,3.0,120.0,1,0,0,33.0,0,1,24.0,1,3000.0,0,0,0,0,1,0,1
8287,3,160000,4.0,195.0,1,0,0,60.0,0,1,2.0,0,620.6960674182975,0,0,0,0,1,0,0
8288,3,159000,3.0,99.0,1,0,0,20.0,0,0,0.0,0,315.1226188431357,0,0,0,0,1,0,0
8289,3,389000,4.0,234.0,2,0,0,50.0,0,0,0.0,0,744.835280901957,0,0,0,0,1,0,1
8290,3,399000,4.0,246.0,1,0,0,72.052364442651,0,0,0.0,0,783.0319619738523,0,0,0,0,1,0,1
8291,3,139999,2.0,128.0,1,0,0,25.0,0,1,37.0,1,115.0,0,0,0,0,1,0,0
8292,3,130000,3.0,201.0,2,0,0,35.0,0,1,38.0,1,211.0,0,0,0,0,1,0,0
8293,3,179000,3.0,136.0,1,0,0,55.0,0,0,0.0,0,432.8957188148126,0,0,0,0,1,0,0
8294,3,95000,3.0,80.0,1,0,0,14.0,0,0,0.0,1,254.64454047930155,0,1,0,1,1,0,0
8295,3,87500,4.0,120.0,1,0,0,25.0,0,1,10.0,0,381.96681071895233,1,0,0,1,1,0,0
8296,3,99000,2.0,170.0,1,0,0,39.0,0,0,0.0,0,541.1196485185158,0,0,0,0,1,0,0
8297,3,290000,3.0,187.0,1,0,0,54.771512808031446,0,0,0.0,0,595.2316133703673,0,0,0,0,1,0,1
8298,3,295000,6.0,200.0,1,0,0,58.57915808345609,0,0,0.0,0,636.6113511982538,0,0,0,0,1,0,0
8299,3,295000,6.0,200.0,1,0,0,58.57915808345609,0,0,0.0,0,636.6113511982538,0,0,0,0,1,0,0
8300,3,170000,2.0,86.0,1,0,0,25.0,1,1,7.0,0,273.7428810152492,0,0,0,1,0,1,0
8301,3,170000,2.0,84.0,1,0,0,25.0,1,1,7.0,0,267.3767675032666,0,0,0,0,0,1,0
8302,3,85000,3.0,120.0,1,0,0,35.147494850073656,0,0,0.0,0,381.96681071895233,0,0,0,0,1,0,0
8303,3,79000,2.0,130.0,1,0,0,30.0,0,0,0.0,0,413.797378278865,0,0,0,1,1,0,0
8304,3,79900,2.0,150.0,1,0,0,43.93436856259207,0,0,0.0,0,477.4585133986904,0,0,0,1,1,0,0
8305,3,79900,2.0,150.0,1,0,0,43.93436856259207,0,0,0.0,0,477.4585133986904,0,0,0,1,1,0,0
8306,3,80000,2.0,90.0,1,0,0,28.0,1,0,0.0,0,286.4751080392142,0,0,0,0,0,0,0
8307,3,300000,3.0,140.0,1,0,0,41.00541065841927,0,0,0.0,0,445.6279458387777,0,0,0,0,1,0,0
8308,3,170000,2.0,80.0,1,0,0,30.0,0,0,0.0,0,254.64454047930155,0,0,0,0,0,1,0
8309,3,150000,1.0,60.0,1,0,0,18.0,0,0,0.0,0,190.98340535947617,0,0,0,0,0,1,0
8310,3,245000,3.0,170.0,1,0,0,49.79228437093768,0,0,0.0,0,541.1196485185158,0,0,0,0,1,0,0
8311,3,195000,2.0,100.0,2,0,0,28.0,0,0,0.0,0,318.3056755991269,0,0,0,0,1,0,0
8312,3,165000,2.0,115.0,1,0,0,33.683015897987254,0,0,0.0,0,366.051526938996,0,0,0,1,1,0,0
8313,3,225000,2.0,105.0,2,0,0,30.75405799381445,0,0,0.0,0,334.2209593790833,0,0,0,0,1,0,0
8314,3,270000,1.0,95.0,2,0,0,27.825100089641644,0,0,0.0,1,170.0,0,0,0,0,1,0,0
8315,3,295000,2.0,180.0,1,0,0,30.0,0,0,0.0,0,572.9502160784284,0,0,0,0,1,0,0
