,Locality,Price,Number of bedrooms,Livable surface,Number of bathrooms,Number of toilets,Balcony,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Elevator,Number of showers,Number of facades,Terrace,Surface terrace,Surface bedroom 2,Security door,Access for disabled,Sewer Connection,Garden,Surface garden,Surface bedroom 3,Garage,Kitchen equipment_Fully equipped,Kitchen equipment_Not equipped,Kitchen equipment_Partially equipped,Kitchen equipment_Super equipped,State of the property_Excellent,State of the property_Fully renovated,State of the property_New,State of the property_Normal,State of the property_To be renovated,Type of property_flat,Type of property_house,Subtype of property_apartment,Subtype of property_bungalow,Subtype of property_chalet,Subtype of property_cottage,Subtype of property_duplex,Subtype of property_ground-floor,Subtype of property_loft,Subtype of property_master-house,Subtype of property_mixed-building,Subtype of property_penthouse,Subtype of property_residence,Subtype of property_studio,Subtype of property_triplex,Subtype of property_villa
11585,Wallonia,58000,2.0,80.0,1,1,0,10.8546030723734,0,23.43166323338244,0,8.715814691239675,0,1,2,0,0.0,8.786458434481544,0,0,1,0,254.64454047930155,7.13372873022152,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11586,Wallonia,245000,3.0,170.0,1,2,0,23.066031528793477,0,49.79228437093768,0,18.521106218884317,0,1,3,0,0.0,18.67122417327328,0,0,1,0,541.1196485185158,15.15917355172073,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11587,Wallonia,68000,1.0,40.0,1,1,0,5.427301536186699,0,11.71583161669122,0,4.357907345619838,0,1,2,0,0.0,4.393229217240772,0,0,1,0,127.32227023965078,3.56686436511076,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11590,Wallonia,95000,2.0,60.0,1,1,0,10.0,0,14.0,1,20.0,0,1,2,0,0.0,10.0,0,0,1,0,190.98340535947617,5.35029654766614,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11592,Wallonia,170000,2.0,85.0,1,1,0,11.533015764396737,0,24.89614218546884,0,9.260553109442156,0,1,2,0,0.0,9.33561208663664,0,0,1,0,270.5598242592579,7.579586775860365,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11593,Wallonia,250000,3.0,135.0,2,2,0,18.31714268463011,0,39.54093170633286,0,14.707937291466951,0,1,2,0,0.0,14.827148608187604,0,0,1,0,429.71266205882137,12.038167232248815,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11594,Wallonia,249000,2.0,85.0,1,1,0,11.533015764396737,0,24.89614218546884,0,9.260553109442156,1,1,2,1,20.0,9.33561208663664,0,1,1,0,270.5598242592579,7.579586775860365,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11595,Wallonia,211000,2.0,82.0,1,1,0,11.125968149182734,0,24.017454814217,0,8.933710058520669,1,1,2,1,9.0,9.006119895343582,0,1,1,0,261.0106539912841,7.312071948477058,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11596,Wallonia,224000,2.0,92.0,1,1,0,12.482793533229408,0,26.946412718389805,0,10.023186894925628,1,1,2,1,9.0,10.104427199653776,0,1,1,0,292.8412215511968,8.203788039754748,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11598,Wallonia,211000,2.0,82.0,1,1,0,11.125968149182734,0,24.017454814217,0,8.933710058520669,1,1,2,1,22.0,9.006119895343582,0,1,1,0,261.0106539912841,7.312071948477058,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11599,Wallonia,239000,2.0,82.0,1,1,0,11.125968149182734,0,24.017454814217,0,8.933710058520669,1,1,2,1,46.0,9.006119895343582,0,1,1,0,261.0106539912841,7.312071948477058,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11600,Wallonia,239000,2.0,82.0,1,1,0,11.125968149182734,0,24.017454814217,0,8.933710058520669,1,1,2,1,47.0,9.006119895343582,0,1,1,0,261.0106539912841,7.312071948477058,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11601,Wallonia,219000,2.0,92.0,1,1,0,12.482793533229408,0,26.946412718389805,0,10.023186894925628,1,1,2,1,21.0,10.104427199653776,0,1,1,0,292.8412215511968,8.203788039754748,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11603,Wallonia,120000,2.0,150.0,1,1,0,20.35238076070012,0,43.93436856259207,0,16.34215254607439,0,1,2,0,0.0,16.474609564652894,0,0,1,0,477.4585133986904,13.37574136916535,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11605,Wallonia,295000,2.0,180.0,1,2,0,24.422856912840142,0,30.0,0,19.610583055289272,0,1,2,0,0.0,19.769531477583477,0,0,1,0,572.9502160784284,16.05088964299842,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11606,Wallonia,295000,2.0,180.0,1,2,0,24.422856912840142,0,30.0,0,19.610583055289272,0,1,2,0,0.0,19.769531477583477,0,0,1,0,572.9502160784284,16.05088964299842,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11608,Wallonia,349000,3.0,183.0,1,2,0,28.0,0,40.0,0,19.93742610621076,0,1,4,1,54.0,10.0,0,0,1,1,900.0,10.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11609,Wallonia,220000,3.0,115.0,1,2,0,15.60349191653676,0,35.0,0,12.528983618657035,0,1,3,1,35.0,12.630533999567218,0,0,1,0,366.051526938996,10.254735049693435,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11612,Wallonia,179000,3.0,134.0,1,2,0,18.181460146225444,0,39.24803591591559,0,14.598989607826455,0,1,2,0,0.0,14.717317877756583,0,0,1,0,426.5296053028301,11.948995623121046,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11613,Wallonia,489000,3.0,396.0,1,1,0,53.730285208248326,0,115.98673300524308,0,43.1432827216364,0,1,4,0,0.0,43.49296925068364,0,0,1,0,1260.4904753725427,35.311957214596525,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11614,Wallonia,85000,2.0,104.0,1,1,0,11.0,0,24.0,1,13.0,0,1,2,0,0.0,14.0,0,1,1,0,331.037902623092,9.273847349287976,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11615,Wallonia,235000,3.0,160.0,1,1,0,21.7092061447468,0,30.0,0,17.43162938247935,0,1,4,0,0.0,17.572916868963087,0,0,1,0,509.2890809586031,14.26745746044304,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11616,Wallonia,179900,4.0,160.0,1,1,0,16.0,0,16.0,0,17.43162938247935,0,1,2,0,0.0,11.0,0,0,1,1,510.0,7.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11618,Wallonia,249000,2.0,170.0,1,1,0,23.066031528793477,0,49.79228437093768,0,18.521106218884317,0,1,3,0,0.0,18.67122417327328,0,0,1,0,541.1196485185158,15.15917355172073,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11619,Wallonia,249000,2.0,170.0,1,1,0,23.066031528793477,0,49.79228437093768,0,18.521106218884317,0,1,3,0,0.0,18.67122417327328,0,0,1,0,541.1196485185158,15.15917355172073,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11621,Wallonia,109999,3.0,90.0,1,2,0,8.0,1,29.0,1,8.0,0,1,2,0,0.0,11.0,0,0,1,0,286.4751080392142,20.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11623,Wallonia,259000,4.0,175.0,1,2,0,23.74444422081681,0,21.0,0,19.06584463708679,0,1,2,1,35.0,19.220377825428372,0,0,1,0,557.0349322984721,15.605031597359575,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11624,Wallonia,149999,3.0,197.0,1,1,0,16.0,0,20.0,0,11.0,0,1,3,1,3.0,24.0,0,0,1,1,175.0,20.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11625,Wallonia,249000,2.0,180.0,1,2,0,13.0,0,40.0,1,8.0,0,1,2,1,50.0,21.0,0,0,1,0,572.9502160784284,16.05088964299842,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11627,Wallonia,495000,3.0,184.0,1,1,0,24.965587066458816,0,53.89282543677961,0,20.046373789851256,0,1,3,1,29.0,20.20885439930755,0,0,1,1,3000.0,16.407576079509496,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11629,Wallonia,150000,5.0,300.0,1,1,0,40.70476152140024,0,87.86873712518414,0,32.68430509214878,0,1,3,0,0.0,32.94921912930579,0,0,1,1,100.0,26.7514827383307,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11630,Wallonia,190000,2.0,100.0,1,2,0,13.568253840466747,0,29.289579041728047,0,10.894768364049597,0,1,3,0,0.0,10.983073043101928,0,0,1,0,318.3056755991269,8.9171609127769,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11631,Wallonia,225000,3.0,190.0,1,1,0,12.0,0,30.0,1,10.0,0,1,3,1,37.0,9.0,0,0,1,0,604.7807836383412,14.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11632,Wallonia,119000,3.0,110.0,1,1,0,14.925079224513423,0,32.21853694590085,0,11.984245200454554,0,1,3,0,0.0,12.081380347412122,0,0,1,0,350.1362431590396,9.80887700405459,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11640,Wallonia,260000,3.0,180.0,1,1,0,24.422856912840142,0,52.72124227511048,1,19.610583055289272,0,1,4,0,0.0,19.769531477583477,0,0,1,1,1177.0,16.05088964299842,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11641,Wallonia,349000,3.0,270.0,2,1,1,10.0,0,35.0,1,29.0,0,1,4,1,60.0,15.0,0,0,1,1,1000.0,20.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11642,Wallonia,190000,2.0,121.0,1,1,0,14.0,0,18.0,0,10.0,0,1,3,0,0.0,18.0,0,0,1,0,385.1498674749436,10.78976470446005,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11643,Wallonia,180000,4.0,183.0,1,1,0,24.82990452805415,0,53.59992964636233,0,19.93742610621076,0,1,2,0,0.0,20.09902366887653,0,0,1,0,582.4993863464023,16.31840447038173,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11644,Wallonia,150000,2.0,140.0,1,2,0,16.0,0,41.00541065841927,0,5.0,0,1,2,0,0.0,9.0,0,0,1,0,445.6279458387777,12.48402527788766,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11645,Wallonia,109000,2.0,200.0,1,1,0,16.0,0,50.0,1,10.0,0,1,3,1,4.0,17.0,0,0,1,0,636.6113511982538,6.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11646,Wallonia,189000,3.0,115.0,1,2,0,15.60349191653676,0,33.683015897987254,0,12.528983618657035,0,1,3,0,0.0,12.630533999567218,0,0,1,0,366.051526938996,10.254735049693435,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11648,Wallonia,135000,4.0,180.0,1,1,0,22.0,0,16.0,1,15.0,0,1,2,1,54.0,14.0,0,0,1,0,572.9502160784284,16.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11649,Wallonia,88000,2.0,120.0,1,1,0,16.281904608560097,0,35.147494850073656,0,13.073722036859516,0,1,3,0,0.0,13.179687651722316,0,0,1,0,381.96681071895233,10.70059309533228,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11650,Wallonia,180000,6.0,190.0,2,2,0,13.0,0,40.0,1,13.0,0,2,3,1,30.0,12.0,0,0,1,1,40.0,16.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11651,Wallonia,165000,4.0,160.0,1,1,0,21.7092061447468,0,46.86332646676488,0,17.43162938247935,0,1,2,0,0.0,17.572916868963087,0,0,1,0,509.2890809586031,14.26745746044304,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11652,Wallonia,234999,7.0,323.0,2,1,0,13.0,0,20.0,1,17.0,0,1,3,0,0.0,14.0,0,0,1,1,550.0,16.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11653,Wallonia,201000,3.0,150.0,1,1,0,20.35238076070012,0,35.0,0,16.34215254607439,0,1,3,0,0.0,16.474609564652894,0,0,1,1,90.0,13.37574136916535,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11654,Wallonia,154000,2.0,75.0,1,1,0,10.17619038035006,0,21.967184281296035,0,8.171076273037196,0,1,2,0,0.0,8.237304782326447,0,0,1,0,238.7292566993452,6.687870684582675,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11656,Wallonia,295000,3.0,282.0,1,2,0,38.26247583011623,0,30.0,1,30.723246786619857,0,1,2,0,0.0,30.97226598154744,0,0,1,0,897.622005189538,25.14639377403086,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11657,Wallonia,135000,3.0,170.0,1,1,0,23.066031528793477,0,37.0,0,18.521106218884317,0,1,3,1,20.0,18.67122417327328,0,0,1,1,200.0,15.15917355172073,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11658,Wallonia,239900,3.0,130.0,1,2,0,14.0,0,45.0,0,14.163198873264474,0,1,2,0,0.0,15.0,0,1,1,0,413.797378278865,17.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11661,Wallonia,329000,4.0,450.0,1,1,0,61.057142282100365,0,131.80310568777622,0,49.02645763822318,0,1,3,0,0.0,49.42382869395868,0,0,1,0,1432.3755401960711,40.12722410749605,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11662,Wallonia,595000,3.0,172.0,1,2,0,23.33739660560281,0,50.37807595177224,0,18.739001586165305,0,1,4,0,0.0,18.89088563413532,0,0,1,0,547.4857620304983,15.337516769976268,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11663,Wallonia,119000,2.0,102.0,1,1,0,13.839618917276084,0,29.87537062256261,0,11.112663731330588,0,1,3,0,0.0,11.202734503963969,0,0,1,0,324.6717891111095,9.095504131032438,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11664,Wallonia,595000,3.0,172.0,1,2,0,23.33739660560281,0,50.37807595177224,0,18.739001586165305,0,1,4,0,0.0,18.89088563413532,0,0,1,0,547.4857620304983,15.337516769976268,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11665,Wallonia,200000,3.0,214.0,1,1,0,29.03606321859884,0,62.67969914929802,0,23.31480429906613,0,1,2,0,0.0,23.503776312238127,0,0,1,0,681.1741457821316,19.082724353342567,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11666,Wallonia,159000,4.0,135.0,1,1,0,18.31714268463011,0,50.0,0,14.707937291466951,0,1,2,0,0.0,14.827148608187604,0,0,1,1,330.0,12.038167232248815,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11667,Wallonia,69000,2.0,80.0,1,1,0,10.8546030723734,0,23.43166323338244,0,8.715814691239675,0,1,2,0,0.0,8.786458434481544,0,0,1,0,254.64454047930155,7.13372873022152,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11669,Wallonia,189000,5.0,270.0,1,1,0,12.0,0,17.0,1,16.0,0,1,2,0,0.0,18.0,0,0,1,0,859.4253241176427,22.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11670,Wallonia,135000,3.0,129.0,1,1,0,10.0,0,33.0,0,14.0,0,1,2,0,0.0,17.0,0,0,0,1,313.0,22.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11671,Wallonia,240000,3.0,115.0,1,1,0,15.60349191653676,0,42.0,0,12.528983618657035,0,1,4,1,38.0,12.630533999567218,0,0,1,0,366.051526938996,10.254735049693435,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11673,Wallonia,300000,3.0,105.0,1,2,0,14.246666532490083,1,36.0,0,11.439506782252074,0,1,4,0,0.0,11.532226695257023,0,0,1,0,334.2209593790833,9.363018958415743,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11674,Wallonia,139000,2.0,55.0,1,1,0,7.462539612256712,0,21.0,0,5.992122600227277,0,1,4,1,8.0,6.040690173706061,0,0,1,0,175.0681215795198,4.904438502027295,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11675,Wallonia,185000,2.0,65.0,1,1,0,8.819364996303387,1,30.0,0,7.081599436632237,0,1,2,1,15.0,7.138997478016254,0,0,1,1,300.0,5.796154593304985,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11676,Wallonia,125000,1.0,45.0,1,1,0,6.1057142282100365,0,13.18031056877762,0,4.902645763822318,0,1,2,1,5.0,4.9423828693958685,0,0,1,1,143.2375540196071,4.012722410749605,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11677,Wallonia,120000,1.0,45.0,1,1,0,6.1057142282100365,0,22.0,0,4.902645763822318,0,1,2,1,13.0,4.9423828693958685,0,0,1,0,143.2375540196071,4.012722410749605,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11678,Wallonia,450000,4.0,235.0,2,1,0,31.88539652509686,0,42.0,0,25.602705655516548,0,1,3,1,20.0,25.81022165128953,0,0,1,0,748.0183376579482,20.95532814502572,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11682,Wallonia,250000,4.0,200.0,1,1,0,27.136507680933494,0,51.0,0,21.78953672809919,0,1,4,0,0.0,21.966146086203857,0,0,1,0,636.6113511982538,17.8343218255538,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11685,Wallonia,160000,2.0,82.0,1,1,1,11.125968149182734,0,29.0,1,9.0,1,1,4,1,5.0,9.006119895343582,1,1,1,0,261.0106539912841,7.312071948477058,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11686,Wallonia,229000,2.0,154.0,1,2,0,20.895110914318792,0,45.1059517242612,0,16.777943280636375,0,1,2,0,0.0,16.91393248637697,0,0,1,0,490.1907404226554,13.732427805676426,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11687,Wallonia,74900,3.0,133.0,1,1,0,19.0,0,19.0,0,14.49004192418596,0,1,2,0,0.0,15.0,0,0,1,1,200.0,19.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11688,Wallonia,159000,4.0,207.0,1,2,0,8.0,0,24.0,1,16.0,0,1,3,0,0.0,9.0,0,0,1,0,658.8927484901927,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11689,Wallonia,229000,3.0,160.0,1,1,0,17.0,0,35.0,0,17.43162938247935,0,1,4,1,25.0,11.0,0,0,1,1,300.0,14.26745746044304,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11690,Wallonia,238500,3.0,118.0,1,1,0,16.010539531750762,0,20.0,0,12.855826669578525,0,1,4,0,0.0,12.960026190860276,0,0,1,1,950.0,10.522249877076742,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11691,Wallonia,230000,3.0,145.0,1,1,0,19.673968068676785,0,35.0,0,15.797414127871914,0,1,4,1,20.0,15.925455912497798,0,0,1,1,400.0,12.929883323526504,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11692,Wallonia,410000,4.0,320.0,1,2,0,29.0,0,47.0,1,18.0,0,1,4,1,30.0,14.0,0,0,1,1,500.0,11.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11693,Wallonia,199999,2.0,130.0,1,1,0,18.0,0,16.0,0,9.0,0,1,4,0,0.0,24.0,0,0,1,1,135.0,11.59230918660997,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11696,Wallonia,145000,2.0,108.0,1,1,0,14.653714147704088,0,31.63274536506629,0,11.766349833173562,0,1,4,0,0.0,11.861718886550085,0,0,1,1,1600.0,9.630533785799052,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11697,Wallonia,78500,2.0,90.0,1,1,0,16.0,0,16.0,1,17.0,0,1,2,0,0.0,13.0,0,0,1,0,286.4751080392142,8.02544482149921,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11698,Wallonia,330000,3.0,140.0,1,1,0,18.99555537665345,0,32.0,0,15.252675709669433,0,1,3,0,0.0,15.3763022603427,0,0,1,1,2500.0,12.48402527788766,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11699,Wallonia,150000,4.0,175.0,2,1,0,23.74444422081681,0,51.25676332302408,1,19.06584463708679,0,1,2,0,0.0,19.220377825428372,0,0,1,0,557.0349322984721,15.605031597359575,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11704,Wallonia,90000,4.0,159.0,1,1,0,21.57352360634213,0,46.5704306763476,1,17.322681698838856,0,1,2,0,0.0,17.463086138532066,0,0,1,0,506.1060242026118,14.178285851315271,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11705,Wallonia,90000,4.0,158.0,1,1,0,21.437841067937462,0,40.0,0,17.21373401519836,0,1,3,1,51.0,17.35325540810105,0,0,1,0,502.9229674466205,14.089114242187502,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11707,Wallonia,49000,1.0,75.0,1,1,0,10.17619038035006,0,27.0,0,8.171076273037196,0,1,3,0,0.0,8.237304782326447,0,0,1,0,238.7292566993452,6.687870684582675,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11711,Wallonia,135000,3.0,115.0,2,1,0,15.60349191653676,0,33.0,0,12.528983618657035,0,1,4,0,0.0,12.630533999567218,0,0,1,0,366.051526938996,10.254735049693435,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11712,Wallonia,150000,4.0,190.0,1,1,0,25.779682296886826,0,45.0,0,20.70005989169423,0,1,4,1,50.0,20.867838781893667,0,0,1,0,604.7807836383412,16.94260573427611,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11713,Wallonia,350000,4.0,165.0,2,1,0,22.38761883677013,0,48.32780541885128,1,17.97636780068183,0,1,2,0,0.0,18.122070521118182,0,0,1,0,525.2043647385594,14.713315506081884,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11714,Wallonia,272000,3.0,189.0,1,2,0,11.0,0,34.0,0,20.591112208053733,0,1,3,0,0.0,9.0,0,0,1,0,601.5977268823499,9.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11715,Wallonia,260000,5.0,265.0,1,2,0,14.0,0,32.0,1,8.0,0,1,4,0,0.0,14.0,0,0,1,0,843.5100403376864,11.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11716,Wallonia,800000,4.0,266.0,2,2,0,18.0,0,77.9102802509966,1,20.0,0,1,4,0,0.0,13.0,0,0,1,0,846.6930970936776,16.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11717,Wallonia,249000,3.0,152.0,1,1,0,20.623745837509457,0,44.52016014342663,0,16.560047913355383,0,1,3,0,0.0,16.694271025514933,0,0,0,0,483.8246269106729,13.554084587420888,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11718,Wallonia,119000,4.0,149.0,1,1,0,20.216698222295456,0,43.6414727721748,1,16.233204862433897,0,1,2,0,0.0,16.364778834221873,0,0,1,1,474.2754566426991,13.28656976003758,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11719,Wallonia,310000,4.0,200.0,1,1,0,27.136507680933494,0,41.0,1,21.78953672809919,0,1,4,1,40.0,21.966146086203857,0,0,1,1,636.6113511982538,17.8343218255538,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11721,Wallonia,351050,3.0,488.0,1,2,0,66.21307874147773,0,142.93314572363286,0,53.166469616562026,0,1,4,0,0.0,53.59739645033741,0,0,1,0,1553.3316969237394,43.51574525435127,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
